PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum
15554,Unknown,7584,17.58748,17.69143,17.89498,254.973,16637715,92267456,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,58.13634,254.97301:4872618 255.02505:247208 255.16035:2623419 255.2327:884095 255.97701:515598 255.99352:244352 256.03821:222953 256.16357:480084 256.97049:3141589 257.0603:555259 257.13007:1032652 257.1395:399432 257.15417:254707 258.08072:3004101 258.13281:210036 258.96683:552955 258.98068:7575062 259.08347:432778 259.13391:265287 259.15466:590732,53.94608:7632 59.01238:7107 60.23677:6245 71.34404:6758 73.4853:6315 79.95583:19529 81.03259:7502 81.91073:6606 117.22497:7508 166.99016:17116 167.0864:10913 177.12711:8484 183.97142:462084 191.14204:26567 193.15816:292832 203.68604:7794 210.9819:38038 211.07771:27034 211.11263:8690 211.17058:84507 226.97853:11678 228.9931:732499 237.14854:92663 254.93161:11593 254.97346:72829 255.02429:12296 255.04749:13338 255.15956:734807 255.23268:349112
15555,Unknown,7584,17.4993,17.69143,17.72618,258.0807,10059924,53656296,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,84.89722,258.08072:3004101 258.13281:210036 258.96683:552955 258.98068:7575062 259.08347:432778 259.13391:265287 259.15466:590732 259.98367:336437 260.94257:227827 261.05457:107689904 261.17059:494338 261.96817:831336 261.98517:435728 262.05762:13727771 263.06036:451250,59.01195:12598 67.0171:17534 74.02299:6442 79.95583:13185 83.01229:6046 85.80772:4937 95.01223:10738 107.01272:11541 111.0072:19753 122.03664:7841 123.00822:526441 124.01552:8115 125.02239:4915 138.03056:13259 153.66646:5636 155.98515:8611 170.97575:83206 171.00761:23940 171.983:10682 185.10776:8264 185.96831:18056 185.99718:5994 186.01643:5669 186.1107:31921 186.97342:22318 199.99269:8444 214.1445:6116 215.04497:5318 231.99382:32120 243.05531:468788 258.03668:14123 258.07996:286033 258.13501:18191
15557,Unknown,7584,17.53407,17.69143,17.99262,323.0002,399164320,2981000448,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,4972.831,323.00021:103669864 323.14893:373476 323.1861:556600 324.00342:14992350 324.9971:67386400 325.11243:275202 325.14578:314438 325.16388:298327 325.20279:205907 325.99982:10132191 326.0806:1755970 326.99429:10555032 327.08408:291755 327.12756:406811 327.15982:555960 327.18088:404963 327.99789:1408524,53.95285:79943 69.11646:84438 70.77758:81930 75.8095:86800 79.92532:99422 91.40936:97369 92.04848:198666 112.57105:110386 146.44589:101059 200.02759:110083 200.61652:95056 207.05527:386179 210.04315:117131 211.04865:180052 216.02039:367029 243.03403:3297378 279.00916:4281550 323.00058:2604832
15560,Unknown,7584,17.53407,17.69143,17.89498,326.9943,41498044,299357984,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,277.0248,326.99429:10555032 327.08408:291755 327.12756:406811 327.15982:555960 327.18088:404963 327.99789:1408524 328.0766:613551 328.93219:371607 329.08078:336291 329.17569:1299468 329.1969:2612933 330.93018:481087 331.06299:12183263 331.07584:2842142 331.15585:467284 331.19156:385742 331.21301:465102,70.18771:14799 75.34212:18081 79.95583:36063 80.96346:26066 92.04848:34624 105.36052:16098 106.74862:17000 108.96148:15719 149.09514:23006 163.96581:20996 167.31607:18545 181.37427:16568 183.01239:86964 207.05527:74135 209.35765:19111 210.04315:23522 211.05156:27993 218.01953:81517 220.02316:22159 245.02988:730309 265.01184:20179 283.00348:864548 283.16635:38233 295.05743:37757 313.54489:22136 326.99594:564692 327.08575:45663 327.12442:310765 327.21484:19825
15577,Unknown,7592,17.63182,17.70883,17.86892,277.0415,10583520,76909328,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,78.36119,277.0415:2729976 277.07214:295929 277.14462:576441 278.04584:279560 278.94635:620694 278.9639:387194 279.01028:1213719 279.03903:1037192 279.16064:982324 280.01312:308102 280.07425:428987 280.16318:196311 280.98315:670254 281.00659:781659 281.1398:408062 281.17563:1255534 281.95755:231061 281.97321:521213,53.29917:4360 63.96134:57898 64.9687:98171 66.88148:4681 73.02797:6829 79.95627:26760 80.96345:10291 86.12978:5533 91.97983:15754 92.98705:4579 93.99585:289996 96.95834:6869 98.42361:4854 98.63977:4706 107.97465:11304 111.07935:6442 121.06429:6122 140.99721:24695 141.85997:6362 156.99194:51714 159.38235:4806 169.02879:17544 170.03564:25233 184.0168:22625 186.0313:58212 191.10696:6206 197.02695:7272 204.96062:23682 209.15379:7917 215.14445:36103 231.9834:16155 232.99208:19721 233.11694:9424 233.15421:80243 234.00069:125340 249.14818:5022 259.13312:9649 262.01697:55386 263.99994:20462 276.89099:5692 277.00903:30156 277.03964:360834 277.14465:162037
15588,Unknown,7596,17.4903,17.71755,17.90385,274.9424,1208011.25,5312969.5,,[M-H]-,M + 0,similar chromatogram in higher mz_15585,,,,,,,999,FALSE,FALSE,FALSE,,,,,,7.200599,274.94235:353037 275.0083:168065 275.88727:393678 275.90466:375524 277.0416:2627324 277.0722:176044 277.1442:639992 277.88437:184441 278.0448:253149 278.94626:198988 278.96396:135310 279.00928:886775 279.03906:1162184 279.16074:772968,50.76234:7504 55.52332:8088 63.27553:7358 72.5368:9167 79.95584:174053 80.95515:22301 80.96414:10395 158.95978:73256 171.07953:9906 172.28288:9694 180.18694:9595 180.43956:10032 193.93179:285696 194.93736:2294884 195.92984:19623 196.93256:23453 231.00385:66517 231.13783:15655 238.91472:10119 274.89194:1979751 275.12534:43058 275.16415:13985
15594,Unknown,7600,17.614,17.72618,17.94798,326.0805,11917333,65900052,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,84.69215,325.99969:6863305 326.08051:3237733 326.9942:7323045 327.08423:445176 327.12839:469463 327.15939:468956 327.18082:337964 327.99783:961302 328.07642:961020 328.16397:155511 328.93356:141573 329.00006:171051 329.07947:658604 329.17569:1221459 329.19684:2705012 330.04544:139613 330.17935:402646 330.19995:414102 330.93015:175823 331.06293:3371745 331.07578:1998813,79.95583:20855 80.96345:12842 81.03329:22642 92.04932:13538 98.03578:10941 113.05976:10300 124.0391:24588 155.98331:26822 171.00769:59428 182.97177:11522 186.03087:19529 194.002:54076 197.99583:9923 203.02864:9812 204.7684:9177 207.05243:10328 208.06004:43133 208.98749:12484 209.02473:24313 209.99406:24595 211.04863:14180 212.05258:30106 214.04941:16271 217.02669:21846 219.02362:21693 220.01697:39943 224.04915:40070 228.02917:54578 236.00977:15283 242.045:33574 243.03381:20492 244.03638:214950 245.02971:24816 246.03326:237780 247.00192:79044 248.01086:84151 262.02542:129823 264.00793:233528 279.03159:75560 281.0047:63299 282.00842:551167 282.15665:10483 294.05518:419773 296.03571:18712 325.9993:370121 326.07822:356727 326.20663:17295
15605,Unknown,7604,17.53407,17.73488,17.84218,296.0512,1627350.375,8594067,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,14.77237,296.05118:447503 296.06903:731885 296.91452:356607 297.09021:556546 297.1351:125405 297.17154:309962 298.06641:181471 298.08472:662713 298.9996:181134 299.10754:148235 299.15048:174324 300.08264:223460,60.21372:4236 79.95642:23337 80.96345:7708 83.04889:7385 85.02824:5244 86.0919:5291 96.95834:4809 109.0287:50250 130.0076:4526 142.95766:5416 155.98541:286771 162.99632:5675 166.97583:6378 171.00769:592055 186.0311:252506 202.04988:10048 207.00722:18730 218.25397:5008 224.01099:11275 230.02199:14496 230.04517:17249 238.02753:5817 244.06125:9328 248.01068:5253 249.02141:7141 250.02707:11504 261.66794:4929 264.04468:5658 266.02173:62315 278.06592:5200 281.04468:28861 296.06937:135939 296.15652:8928 296.19522:19391
15623,Unknown,7612,17.5963,17.75278,17.91268,221.1182,19897032,145824176,,[M-H]-,M + 0,similar chromatogram in higher mz_15644; similar chromatogram in higher mz_15646; similar chromatogram in higher mz_15636; similar chromatogram in higher mz_15613,,,,,,,999,FALSE,FALSE,FALSE,,,,,,109.0568,221.05661:225348 221.11816:5021965 221.18214:219997 222.05049:179086 222.12109:840648 223.02029:97630 223.13326:642576 224.96384:133441 225.14955:588511 225.98181:232991,59.01239:108102 60.00906:3740 66.41752:3500 79.95583:17347 91.40936:5346 91.51389:3898 93.03345:224573 109.06404:8456 120.88381:4290 133.06564:28129 161.09683:233128 175.112:6291 177.09134:5522 177.12711:10560 221.05966:27521 221.1169:278760 221.15428:16274 221.18204:134639
15625,Unknown,7612,17.66557,17.75278,17.95707,228.0696,46981952,333826656,,[M-H]-,M + 0,found in higher mz's MsMs_15650,,,,,,,999,FALSE,FALSE,FALSE,,,,,,451.0088,228.06958:12327931 229.05359:2109598 229.07343:1180327 229.14412:176474 229.97794:177682 230.05734:252526 230.06543:499232 231.06929:139208 231.10234:369701 232.02005:195692 233.02733:489392,56.28209:8672 79.95637:535912 79.99721:8539 89.91836:8119 91.40936:9510 92.02503:37048 93.033:19303 95.01292:48646 108.01995:1036955 123.00652:9756 140.25037:8909 155.98755:674959 156.99525:26416 183.97119:10607 184.14172:10244 223.29085:9585 227.52768:22417 228.069:1040432 228.16705:12073
15626,Unknown,7612,17.6828,17.75278,17.89498,229.0734,4695922,30109454,,[M-H]-,M + 1,isotope of 15625,,,,,,,999,FALSE,FALSE,FALSE,,,,,,35.58545,229.05359:2109598 229.07343:1180327 229.14412:176474 229.97794:177682 230.05734:252526 230.06543:499232 231.06929:139208 231.10234:369701 232.02005:195692 233.02733:489392 233.11841:197931 233.15469:211896 233.52913:130544 234.02495:125493 234.036:147791,79.95627:435692 80.95515:10022 80.96345:8921 95.01223:7984 108.02098:120299 109.02346:132870 149.09576:76027 155.98755:55292 156.99046:67705 165.09103:51230 171.00793:32814 185.15315:13727 188.99715:18668 213.02271:75266 214.03065:27724 229.05226:1943624 229.14433:20805
15641,Unknown,7616,17.41797,17.76155,17.9308,198.0703,9630823,89410608,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,132.602,198.07031:2310643 199.07352:217058 199.13348:853369 201.02455:121129 201.14893:386272 201.9285:150101 202.98659:141968,57.97436:26709 94.00314:14539 97.06438:12115 136.05099:10312 156.02028:6174 182.97177:11946 183.04692:7573 197.97734:10059 198.06982:1071501 198.15712:12642
15644,Unknown,7616,17.60525,17.76155,17.98383,271.0979,7924314,40528724,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,51.92771,271.07562:137474 271.09787:1999066 271.19208:125536 271.90195:621234 271.9115:1444174 272.10074:498985 272.91473:169068 272.94574:224951 273.01099:290888 273.17151:269698 273.89023:228588 273.89883:386731 273.90851:2014396 275.88721:211756 275.90479:450710,53.71272:4705 54.83174:4222 59.01195:4418 64.96871:6338 65.99649:6025 68.68035:4983 75.00705:12520 75.70568:4414 79.95583:18336 80.96346:9325 85.0647:4859 85.12128:4197 89.23087:4545 93.033:6232 108.04386:5594 111.12822:4682 121.05165:12082 123.03111:8341 133.06555:31352 135.05554:10243 148.03883:5853 166.22119:4515 175.08783:4470 179.05898:16672 189.09085:10079 191.95676:4948 211.07512:68910 227.10809:313007 227.14404:11312 239.0479:43689 241.03027:7985 243.08055:12285 244.07509:34001 255.91896:15952 270.94476:13997 270.98282:6116 271.09717:370441 271.19269:28792
15647,Unknown,7616,17.52513,17.76155,17.89498,365.0393,10726767,77489256,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,35.79824,365.00992:1241483 365.03781:2729734 365.08237:177467 365.14191:131427 365.16013:252974 365.19659:820561 365.91745:106467 366.01373:185188 366.04071:510540 366.20145:208691 367.00745:835840 367.03372:861060 367.17578:782129 367.21225:512310 367.9324:97148 368.03784:216262 368.17853:108283 369.00412:132183 369.03101:110051 369.18915:3013916 369.91174:284635,59.01195:22358 72.01982:9320 79.95575:67728 80.96417:110545 83.04817:13205 92.04848:14486 109.06511:9499 116.04932:17521 123.99455:14852 134.05945:47032 136.03918:181206 138.01892:45968 159.9718:1016560 160.03879:50272 165.09073:11010 178.04953:179828 204.03036:443705 210.03981:46081 243.03217:51535 249.06613:10086 278.03613:35019 279.04483:17819 285.04517:58976 286.05182:124571 293.06314:9038 303.1972:27899 305.0282:11065 313.02945:9333 314.03766:35322 321.20383:98034 323.00323:141770 324.40353:8882 329.17734:11274 347.18991:19006 349.00516:49562 350.01492:373592 350.83243:10056 365.04297:762425 365.14893:43134 365.20187:159621
15650,Unknown,7620,17.63182,17.77133,17.85082,271.9115,8226378.5,74467304,,[M-H]-,M + 0,found in higher mz's MsMs_15670,,,,,,,999,FALSE,FALSE,FALSE,,,,,,47.37384,271.90192:553887 271.9115:2163943 272.07956:98393 272.1011:371471 272.91473:228628 272.94574:100339 273.01099:245601 273.0206:181701 273.11368:112133 273.17035:314614 273.8913:450305 273.8988:347745 273.90845:1763179 274.89362:105692 274.91199:99629 274.97577:82351 275.05688:258010 275.1283:202535 275.14978:122212 275.8873:452898 275.90549:639290,57.85248:3683 63.96088:4780 68.60483:3791 75.56094:4096 77.86049:3996 79.95624:67623 80.96397:39146 84.12232:3898 88.89841:3752 90.95021:3685 96.86695:3349 99.59726:4008 106.14341:4573 112.60958:3921 159.97208:107503 187.94923:6374 191.94414:18359 192.92401:64984 193.93178:231154 207.93977:4574 212.07895:18451 228.11105:63595 228.14745:5258 240.05011:5758 245.07701:6980 271.91183:237366 272.10287:92682 272.19696:5805
15661,Unknown,7624,17.74373,17.78038,17.92173,351.0454,7882400,56102216,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,35.90962,350.97546:132904 351.04544:2478978 351.18124:1360471 351.21881:242977 352.04434:335749 352.09604:129981 352.18536:251488 353.04733:113987 353.16263:305210 353.19696:406942 354.07516:239543 355.02658:105536 355.08038:926879 355.09637:96437 355.21216:292278 355.99933:85049 356.0105:89362,59.01195:21154 63.90366:4983 63.96088:5015 65.70758:5221 69.576:4627 74.20272:4890 79.95636:42420 80.96352:24898 82.0875:4830 85.02824:6406 91.56705:4855 93.0337:27908 95.01223:6910 99.04335:5229 101.02276:9479 102.13458:5016 111.04382:6845 115.03859:4736 116.04814:14118 132.09357:4781 141.01598:11134 147.00555:6121 150.26581:5093 155.98701:7168 158.97472:5734 167.01125:37004 183.00465:7377 187.01686:80038 207.0242:108209 227.03064:95934 231.0079:6907 247.03522:44113 249.14839:407751 251.01263:29650 256.05881:5696 267.04083:34700 271.02148:45333 279.03601:7016 287.19968:5578 289.21841:6306 291.02679:34576 306.98779:42048 307.04926:12595 307.1105:6281 307.1922:11321 311.03149:25592 331.03745:63562 333.16724:11864 333.20761:7357 350.97583:12004 351.04556:131475 351.13181:17928 351.18173:116415
15670,Unknown,7628,17.64887,17.78923,17.85082,271.9125,7756458.5,70096864,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,65.57262,271.90192:429459 271.9115:2003587 272.10083:249556 272.91473:120460 273.17105:294499 273.89044:1359809 273.90848:1809996 274.89362:147576 274.91199:107934 275.05582:209502 275.1283:150815 275.16602:140218 275.88727:1411020 275.90561:532593 276.07852:89358,57.85248:3683 63.96088:4780 68.60483:3791 75.56094:4096 77.86049:3996 79.95624:67623 80.96397:39146 84.12232:3898 88.89841:3752 90.95021:3685 96.86695:3349 99.59726:4008 106.14341:4573 112.60958:3921 159.97208:107503 187.94923:6374 191.94414:18359 192.92401:64984 193.93178:231154 207.93977:4574 212.07895:18451 228.11105:63595 228.14745:5258 240.05011:5758 245.07701:6980 271.91183:237366 272.10287:92682 272.19696:5805
15695,Unknown,7636,17.6828,17.80688,18.00122,229.0536,43427892,234010480,,[M-H]-,M + 0,similar chromatogram in higher mz_15710; similar chromatogram in higher mz_15712; similar chromatogram in higher mz_15715; similar chromatogram in higher mz_15718; similar chromatogram in higher mz_15719; similar chromatogram in higher mz_15721,,,,,,,999,FALSE,FALSE,FALSE,,,,,,226.0704,229.05362:11867610 229.0732:457729 229.14409:161402 230.0573:1450970 230.0656:207334 230.98601:228630 231.04962:449901 231.06927:121051 231.1026:196407 232.01918:279124 232.10553:112180 233.11754:215744 233.15479:524372 233.99947:166650 234.03513:207686,79.95627:435692 80.95515:10022 80.96345:8921 95.01223:7984 108.02098:120299 109.02346:132870 149.09576:76027 155.98755:55292 156.99046:67705 165.09103:51230 171.00793:32814 185.15315:13727 188.99715:18668 213.02271:75266 214.03065:27724 229.05226:1943624 229.14433:20805
15715,Unknown,7640,17.70007,17.81553,18.00122,365.0097,22627648,127972408,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,64.00023,365.00977:5786033 365.03528:840010 365.08099:400801 365.14359:134788 365.16177:200152 365.19647:914377 365.9158:173746 366.0144:1146392 366.1998:222122 367.00705:3723901 367.03372:111106 367.17569:1067898 367.21194:463376 367.91232:153191 368.01181:727419 368.08978:119568 368.1283:183131 368.18021:256554 369.00339:649123 369.05789:142687 369.18924:1594787 369.91174:239610 369.99106:117700,59.01195:22358 72.01982:9320 79.95575:67728 80.96417:110545 83.04817:13205 92.04848:14486 109.06511:9499 116.04932:17521 123.99455:14852 134.05945:47032 136.03918:181206 138.01892:45968 159.9718:1016560 160.03879:50272 165.09073:11010 178.04953:179828 204.03036:443705 210.03981:46081 243.03217:51535 249.06613:10086 278.03613:35019 279.04483:17819 285.04517:58976 286.05182:124571 293.06314:9038 303.1972:27899 305.0282:11065 313.02945:9333 314.03766:35322 321.20383:98034 323.00323:141770 324.40353:8882 329.17734:11274 347.18991:19006 349.00516:49562 350.01492:373592 350.83243:10056 365.04297:762425 365.14893:43134 365.20187:159621
15727,Unknown,7644,17.72618,17.82438,18.00122,258.0807,21581066,163962832,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,229.8868,258.03543:95428 258.08066:5864572 259.0043:187565 259.08447:676953 259.15558:311677 260.14075:231120 261.05444:2352225 261.11249:138811 261.14951:202478 262.03943:167612 262.05753:343750 262.95206:146142 263.0708:636623,64.96871:10330 67.01775:46686 79.95583:13665 95.01223:27819 107.01272:27330 111.00729:48741 112.77751:8686 122.03664:16537 123.00784:1446284 124.01552:26311 125.02239:12524 136.04346:11715 138.03056:29474 170.97556:216528 171.00739:32140 171.98299:19860 173.00581:9439 185.99957:17792 186.03326:10852 243.05542:1109915 257.92664:11111 257.98953:13009 258.03278:30543 258.08005:640897
15744,Unknown,7648,17.64887,17.83352,18.17783,254.9293,1643061.625,15177173,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,24.44237,254.92929:604915 254.97285:155283 255.1602:2450269 255.2326:763797 255.99443:178034 256.03815:240966 256.16309:398194 256.23645:108066 256.92642:266717 256.95963:108544 257.02802:237725 257.06012:524586 257.13943:269357 258.03546:142715 258.08066:5445571 259.08344:779285 259.1554:399674,53.94608:7632 59.01238:7107 60.23677:6245 71.34404:6758 73.4853:6315 79.95583:19529 81.03259:7502 81.91073:6606 117.22497:7508 166.99016:17116 167.0864:10913 177.12711:8484 183.97142:462084 191.14204:26567 193.15816:292832 203.68604:7794 210.9819:38038 211.07771:27034 211.11263:8690 211.17058:84507 226.97853:11678 228.9931:732499 237.14854:92663 254.93161:11593 254.97346:72829 255.02429:12296 255.04749:13338 255.15956:734807 255.23268:349112
15786,Unknown,7664,17.72618,17.86892,18.10692,189.0913,8675609,84812728,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,97.95777,189.09126:2539959 190.09473:340081 193.04271:220821 193.08659:303158 193.93262:1140912,59.01238:7417 63.63704:3712 83.58411:3438 89.19569:3363 91.75851:3523 108.40588:4139 137.48615:3645 140.99376:12412 143.08583:5445 145.07555:9761 145.10086:27041 160.99962:9697 168.98921:11088 174.06612:3754 188.99716:9162 189.01689:6391 189.09085:423241
15803,Unknown,7668,17.74373,17.87753,17.97473,227.027,9862607,72179464,,[M-H]-,M + 0,,,,,,,,999,FALSE,FALSE,FALSE,,,,,,121.7538,227.02702:2947046 227.1284:544960 227.16493:374083 227.52902:918550 228.02551:270611 228.06961:429966 229.05365:2259864 229.14494:202630 230.05652:260861 231.10263:164383 231.13928:166294,68.30721:3968 76.57974:3991 79.95628:253982 80.96345:15535 94.1442:4106 99.07982:7727 119.22569:4380 133.87683:4187 141.06999:7039 141.62947:4585 151.67863:4786 159.04318:9861 163.06345:18471 165.12695:6739 169.06424:8362 169.94966:4786 177.03323:4257 183.0798:9824 183.13896:53032 195.0459:178490 195.54834:44602 196.01831:5270 209.11935:9462 212.06409:22895 219.01439:5532 219.51328:8527 220.02005:16401 223.00641:22454 226.98067:24464 227.02716:917157 227.12752:61978 227.16325:57726 227.2025:19423
